EX_glc__D_e_i,EX_ala__L_e_i,EX_arg__L_e_i,EX_asn__L_e_i,EX_asp__L_e_i,EX_glu__L_e_i,EX_gln__L_e_i,EX_gly_e_i,EX_his__L_e_i,EX_ile__L_e_i,EX_leu__L_e_i,EX_lys__L_e_i,EX_met__L_e_i,EX_phe__L_e_i,EX_pro__L_e_i,EX_ser__L_e_i,EX_thr__L_e_i,EX_trp__L_e_i,EX_tyr__L_e_i,EX_val__L_e_i,EX_thm_e_i,EX_pydxn_e_i,EX_cys__L_e_i,EX_cl_e_i,EX_nh4_e_i,EX_so4_e_i,EX_pi_e_i,EX_k_e_i,EX_na1_e_i,EX_mg2_e_i,EX_ca2_e_i,EX_fe2_e_i,EX_zn2_e_i,EX_cu2_e_i,EX_mobd_e_i,EX_cit_e_i,EX_tsul_e_i,EX_o2_e_i,EX_co2_e_i,EX_h_e_i,EX_h2o_e_i,EX_fe3_e_i,EX_mn2_e_i,EX_ni2_e_i,EX_sel_e_i,EX_cobalt2_e_i,EX_tungs_e_i,EX_slnt_e_i,GR_AVG
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.049799196422100067e+01,1.185243871062994003e+01,8.314085341989994049e+00,3.060217183083295822e+00,8.625468648970127106e+00,6.072281673550605774e+00,5.958259217441082001e+00,4.026769008487462997e+00,0.000000000000000000e+00,1.447809927165508270e+01,5.312220146879553795e-01,0.000000000000000000e+00,4.864033497869968414e-01,0.000000000000000000e+00,1.027641497552394867e+01,1.001566804945468903e+01,1.049430783838033676e+01,5.187913104891777039e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130231130868196487e+01,0.000000000000000000e+00,1.402193158864974976e+01,1.084526665508747101e+01,0.000000000000000000e+00,1.842673756182193756e+01,1.314411588013172150e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.145016409456729889e+01,2.101094126701354980e+01,0.000000000000000000e+00,1.005838267505168915e+01,1.636877106502652168e+00,0.000000000000000000e+00,7.976392209529876709e+00,1.260336264967918396e+01,1.049528889000000076e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.353066243231296539e+01,1.096531607210636139e+01,1.145134888589382172e+01,5.813026800751686096e+00,1.134602040052413940e+01,9.435979165136814117e+00,8.506465367972850800e+00,5.710263047367334366e+00,0.000000000000000000e+00,1.453260451555252075e+01,4.794521369040012360e+00,0.000000000000000000e+00,4.032680597156286240e+00,0.000000000000000000e+00,7.973619736731052399e+00,1.286976918578147888e+01,1.232725776731967926e+01,7.926747463643550873e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.891272842884063721e+00,0.000000000000000000e+00,1.260443143546581268e+01,1.135308995842933655e+01,0.000000000000000000e+00,1.697143211960792542e+01,1.468091517686843872e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.858704693615436554e+01,2.075335822999477386e+01,0.000000000000000000e+00,1.246389389038085938e+01,4.486598167568445206e+00,0.000000000000000000e+00,1.217521272599697113e+01,1.357401974499225616e+01,1.220096791250000035e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.298547834157943726e+01,7.297668643295764923e+00,1.176839675754308701e+01,1.115821208804845810e+00,1.026532296091318130e+01,1.381770431995391846e+01,7.585384361445903778e+00,4.833546914160251617e+00,0.000000000000000000e+00,1.295243375003337860e+01,4.807450138032436371e+00,0.000000000000000000e+00,1.967125544324517250e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.096535358577966690e+01,1.103599961847066879e+01,5.179615151137113571e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.417328333482146263e+00,1.266913756728172302e+01,1.009709395468235016e+01,0.000000000000000000e+00,1.583715453743934631e+01,2.421122742816805840e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.151522632688283920e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.126671932637691498e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.427838779985904694e+01,1.130505971610546112e+01,1.246049452166666738e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.350689999759197235e+01,6.619275622069835663e+00,1.121786661446094513e+01,1.158627937547862530e+00,1.224271327257156372e+01,9.554438851773738861e+00,9.530758522450923920e+00,8.249798230826854706e+00,0.000000000000000000e+00,1.260726973414421082e+01,4.306324794888496399e+00,0.000000000000000000e+00,1.061509266495704651e+01,5.895132198929786682e-01,0.000000000000000000e+00,1.281279087066650391e+01,1.075925417244434357e+01,7.593012377619743347e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.584137123078107834e+00,0.000000000000000000e+00,1.334847763180732727e+01,1.217146135866641998e+01,0.000000000000000000e+00,1.932925850152969360e+01,1.347818947397172451e+00,1.549468655139207840e+00,1.631673499941825867e+01,2.157936543226242065e+01,7.820534929633140564e+00,0.000000000000000000e+00,1.260427147150039673e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.448723986744880676e+01,1.511235073208808899e+01,1.163477536666666756e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.066771443933248520e+01,9.924971312284469604e+00,9.761352948844432831e+00,3.363150004297494888e+00,1.054881874471902847e+01,1.150497857481241226e+01,8.751869909465312958e+00,7.450817152857780457e+00,0.000000000000000000e+00,1.433271892368793488e+01,4.854186158627271652e+00,0.000000000000000000e+00,1.038717515766620636e+00,0.000000000000000000e+00,1.486680321395397186e+01,1.200129225850105286e+01,1.049517773091793060e+01,7.639425285160541534e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.197135269641876221e+00,0.000000000000000000e+00,1.611846037209033966e+01,1.150802355259656906e+01,0.000000000000000000e+00,1.813119068741798401e+01,1.640309996902942657e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.525564312934875488e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.243340305984020233e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.046565659344196320e+01,1.687327086925506592e+01,1.196749064500000070e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.245349623262882233e+01,9.574395418167114258e+00,1.095379088073968887e+01,5.823399685323238373e+00,1.162938453257083893e+01,1.204744540154933929e+01,9.719413369894027710e+00,8.359888121485710144e+00,0.000000000000000000e+00,1.409724347293376923e+01,6.953292414546012878e+00,0.000000000000000000e+00,2.920216685160994530e+00,0.000000000000000000e+00,1.114806994795799255e+01,1.300814367830753326e+01,1.159011479467153549e+01,8.606457002460956573e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.929286360740661621e+00,0.000000000000000000e+00,1.482535839080810547e+01,1.105166405439376831e+01,0.000000000000000000e+00,1.707396902143955231e+01,1.705409668385982513e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.282585985958576202e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.309681043028831482e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.233107000589370728e+01,1.514572940766811371e+01,1.234751859750000014e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.310556314885616302e+01,7.410145252943038940e+00,1.191132456064224243e+01,1.036716639064252377e+00,1.033828280866146088e+01,1.399555310606956482e+01,7.646785750985145569e+00,4.870410822331905365e+00,0.000000000000000000e+00,1.313195578753948212e+01,4.752293005585670471e+00,0.000000000000000000e+00,1.887634601444005966e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.106421697884798050e+01,1.113040596246719360e+01,5.201253108680248260e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.548263970762491226e+00,1.287613376975059509e+01,1.028512805700302124e+01,0.000000000000000000e+00,1.607930600643157959e+01,2.283203722909092903e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.216694854199886322e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134343832731246948e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.441579259932041168e+01,1.145868740975856781e+01,1.286481767363636175e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.312091827392578125e+01,1.143215533345937729e+01,1.045598372817039490e+01,4.181715697050094604e+00,1.268682278692722321e+01,8.904769271612167358e+00,8.126369044184684753e+00,6.572440154850482941e+00,0.000000000000000000e+00,1.077911164611577988e+01,3.280081991106271744e+00,0.000000000000000000e+00,5.127208903431892395e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.355529405176639557e+01,1.308734707534313202e+01,8.888792693614959717e+00,0.000000000000000000e+00,8.279190005850978196e-03,1.420575141906738281e+01,0.000000000000000000e+00,1.490364588797092438e+01,1.008281752467155457e+01,0.000000000000000000e+00,2.053906738758087158e+01,1.134157821536064148e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.742362335324287415e+01,1.801082558929920197e+01,0.000000000000000000e+00,1.072113815695047379e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.182642970234155655e+01,1.182717785239219666e+01,1.227574259000000056e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.323314219713211060e+01,6.107509844005107880e+00,1.081836581230163574e+01,1.461853701621294022e+00,1.188602760434150696e+01,8.909015394747257233e+00,9.491099491715431213e+00,8.076669089496135712e+00,0.000000000000000000e+00,1.177658818662166595e+01,4.701635390520095825e+00,0.000000000000000000e+00,1.024158600717782974e+01,1.042799516580998898e+00,0.000000000000000000e+00,1.244280554354190826e+01,1.056840088218450546e+01,7.591779381036758423e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.194581337273120880e+00,0.000000000000000000e+00,1.230497464537620544e+01,1.147089350968599319e+01,0.000000000000000000e+00,1.788538835942745209e+01,1.705657895654439926e+00,1.162515822798013687e+00,1.483235999941825867e+01,1.995879881083965302e+01,7.179511189460754395e+00,0.000000000000000000e+00,1.226265355944633484e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.428546726703643799e+01,1.423796646296977997e+01,1.200153305249999969e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.245349623262882233e+01,9.574395418167114258e+00,1.095379088073968887e+01,5.823399685323238373e+00,1.162938453257083893e+01,1.204744540154933929e+01,9.719413369894027710e+00,8.359888121485710144e+00,0.000000000000000000e+00,1.409724347293376923e+01,6.953292414546012878e+00,0.000000000000000000e+00,2.920216685160994530e+00,0.000000000000000000e+00,1.114806994795799255e+01,1.300814367830753326e+01,1.159011479467153549e+01,8.606457002460956573e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.929286360740661621e+00,0.000000000000000000e+00,1.482535839080810547e+01,1.105166405439376831e+01,0.000000000000000000e+00,1.707396902143955231e+01,1.705409668385982513e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.282585985958576202e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.309681043028831482e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.233107000589370728e+01,1.514572940766811371e+01,1.157088970583333376e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.312091827392578125e+01,1.143215533345937729e+01,1.045598372817039490e+01,4.181715697050094604e+00,1.268682278692722321e+01,8.904769271612167358e+00,8.126369044184684753e+00,6.572440154850482941e+00,0.000000000000000000e+00,1.077911164611577988e+01,3.280081991106271744e+00,0.000000000000000000e+00,5.127208903431892395e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.355529405176639557e+01,1.308734707534313202e+01,8.888792693614959717e+00,0.000000000000000000e+00,8.279190005850978196e-03,1.420575141906738281e+01,0.000000000000000000e+00,1.490364588797092438e+01,1.008281752467155457e+01,0.000000000000000000e+00,2.053906738758087158e+01,1.134157821536064148e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.742362335324287415e+01,1.801082558929920197e+01,0.000000000000000000e+00,1.072113815695047379e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.182642970234155655e+01,1.182717785239219666e+01,1.136782781818181709e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.312091827392578125e+01,1.143215533345937729e+01,1.045598372817039490e+01,4.181715697050094604e+00,1.268682278692722321e+01,8.904769271612167358e+00,8.126369044184684753e+00,6.572440154850482941e+00,0.000000000000000000e+00,1.077911164611577988e+01,3.280081991106271744e+00,0.000000000000000000e+00,5.127208903431892395e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.355529405176639557e+01,1.308734707534313202e+01,8.888792693614959717e+00,0.000000000000000000e+00,8.279190005850978196e-03,1.420575141906738281e+01,0.000000000000000000e+00,1.490364588797092438e+01,1.008281752467155457e+01,0.000000000000000000e+00,2.053906738758087158e+01,1.134157821536064148e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.742362335324287415e+01,1.801082558929920197e+01,0.000000000000000000e+00,1.072113815695047379e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.182642970234155655e+01,1.182717785239219666e+01,1.152241942916666817e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.323314219713211060e+01,6.107509844005107880e+00,1.081836581230163574e+01,1.461853701621294022e+00,1.188602760434150696e+01,8.909015394747257233e+00,9.491099491715431213e+00,8.076669089496135712e+00,0.000000000000000000e+00,1.177658818662166595e+01,4.701635390520095825e+00,0.000000000000000000e+00,1.024158600717782974e+01,1.042799516580998898e+00,0.000000000000000000e+00,1.244280554354190826e+01,1.056840088218450546e+01,7.591779381036758423e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.194581337273120880e+00,0.000000000000000000e+00,1.230497464537620544e+01,1.147089350968599319e+01,0.000000000000000000e+00,1.788538835942745209e+01,1.705657895654439926e+00,1.162515822798013687e+00,1.483235999941825867e+01,1.995879881083965302e+01,7.179511189460754395e+00,0.000000000000000000e+00,1.226265355944633484e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.428546726703643799e+01,1.423796646296977997e+01,1.147366204499999931e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.245349623262882233e+01,9.574395418167114258e+00,1.095379088073968887e+01,5.823399685323238373e+00,1.162938453257083893e+01,1.204744540154933929e+01,9.719413369894027710e+00,8.359888121485710144e+00,0.000000000000000000e+00,1.409724347293376923e+01,6.953292414546012878e+00,0.000000000000000000e+00,2.920216685160994530e+00,0.000000000000000000e+00,1.114806994795799255e+01,1.300814367830753326e+01,1.159011479467153549e+01,8.606457002460956573e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.929286360740661621e+00,0.000000000000000000e+00,1.482535839080810547e+01,1.105166405439376831e+01,0.000000000000000000e+00,1.707396902143955231e+01,1.705409668385982513e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.282585985958576202e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.309681043028831482e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.233107000589370728e+01,1.514572940766811371e+01,1.072259771499999959e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.312091827392578125e+01,1.143215533345937729e+01,1.045598372817039490e+01,4.181715697050094604e+00,1.268682278692722321e+01,8.904769271612167358e+00,8.126369044184684753e+00,6.572440154850482941e+00,0.000000000000000000e+00,1.077911164611577988e+01,3.280081991106271744e+00,0.000000000000000000e+00,5.127208903431892395e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.355529405176639557e+01,1.308734707534313202e+01,8.888792693614959717e+00,0.000000000000000000e+00,8.279190005850978196e-03,1.420575141906738281e+01,0.000000000000000000e+00,1.490364588797092438e+01,1.008281752467155457e+01,0.000000000000000000e+00,2.053906738758087158e+01,1.134157821536064148e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.742362335324287415e+01,1.801082558929920197e+01,0.000000000000000000e+00,1.072113815695047379e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.182642970234155655e+01,1.182717785239219666e+01,1.205391152090909079e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.342651739716529846e+01,1.109894048422574997e+01,1.133650183677673340e+01,5.586654432117938995e+00,1.125641085207462311e+01,9.285757429897785187e+00,8.405920229852199554e+00,5.673600509762763977e+00,0.000000000000000000e+00,1.462848663330078125e+01,4.534223899245262146e+00,0.000000000000000000e+00,3.808762542903423309e+00,0.000000000000000000e+00,8.197765350341796875e+00,1.273996055126190186e+01,1.228518016636371613e+01,7.812569290399551392e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.098947830498218536e+00,0.000000000000000000e+00,1.275958232581615448e+01,1.141812168061733246e+01,0.000000000000000000e+00,1.711776092648506165e+01,1.464987792074680328e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.888659007847309113e+01,2.095648840069770813e+01,0.000000000000000000e+00,1.239136792719364166e+01,4.328035656362771988e+00,0.000000000000000000e+00,1.196294479072093964e+01,1.356927037239074707e+01,1.128688909583333233e+00
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.323314219713211060e+01,6.107509844005107880e+00,1.081836581230163574e+01,1.461853701621294022e+00,1.188602760434150696e+01,8.909015394747257233e+00,9.491099491715431213e+00,8.076669089496135712e+00,0.000000000000000000e+00,1.177658818662166595e+01,4.701635390520095825e+00,0.000000000000000000e+00,1.024158600717782974e+01,1.042799516580998898e+00,0.000000000000000000e+00,1.244280554354190826e+01,1.056840088218450546e+01,7.591779381036758423e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.194581337273120880e+00,0.000000000000000000e+00,1.230497464537620544e+01,1.147089350968599319e+01,0.000000000000000000e+00,1.788538835942745209e+01,1.705657895654439926e+00,1.162515822798013687e+00,1.483235999941825867e+01,1.995879881083965302e+01,7.179511189460754395e+00,0.000000000000000000e+00,1.226265355944633484e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.428546726703643799e+01,1.423796646296977997e+01,1.119133369666666766e+00
